age,bias-question,gender,newsOutlet,politics,url,id,country_US,language_en,ind_politics,bias_sum,id_count,ratio
48,1,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-61016908,94,1,1,0,10,11,0.9090909090909091
32,1,1.0,2,0.0,https://www.foxnews.com/us/nancy-crampton-brophy-murder-trial-oregon,233,0,1,0,10,11,0.9090909090909091
43,1,0.0,2,0.0,https://www.foxnews.com/us/nancy-crampton-brophy-murder-trial-oregon,233,1,1,0,10,11,0.9090909090909091
61,0,0.0,2,0.0,https://www.foxnews.com/us/nancy-crampton-brophy-murder-trial-oregon,233,1,1,0,10,11,0.9090909090909091
42,1,0.0,2,1.0,https://www.foxnews.com/us/nancy-crampton-brophy-murder-trial-oregon,233,1,1,0,10,11,0.9090909090909091
25,1,1.0,2,0.0,https://www.foxnews.com/us/nancy-crampton-brophy-murder-trial-oregon,233,0,1,0,10,11,0.9090909090909091
27,1,1.0,2,1.0,https://www.foxnews.com/us/nancy-crampton-brophy-murder-trial-oregon,233,1,1,0,10,11,0.9090909090909091
30,1,1.0,2,0.0,https://www.foxnews.com/us/nancy-crampton-brophy-murder-trial-oregon,233,1,1,0,10,11,0.9090909090909091
55,1,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-61016908,94,0,1,0,10,11,0.9090909090909091
37,1,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,1,1,0,9,10,0.9
50,1,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,1,1,0,9,10,0.9
26,1,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,1,1,0,9,10,0.9
52,0,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,1,1,0,9,10,0.9
30,1,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,0,0,0,9,10,0.9
35,1,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,1,1,0,9,10,0.9
24,1,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,1,1,0,9,10,0.9
34,1,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,1,1,0,9,10,0.9
40,1,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,1,1,0,9,10,0.9
31,1,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60800439,74,1,1,0,9,10,0.9
40,1,0.0,0,1.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
34,1,1.0,0,0.0,https://www.bbc.co.uk/news/business-61027374,7,0,0,0,14,16,0.875
48,1,1.0,0,1.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
32,1,1.0,0,0.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
34,1,0.0,0,0.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
36,1,1.0,0,1.0,https://www.bbc.co.uk/news/business-61027374,7,0,1,0,14,16,0.875
45,1,1.0,0,0.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
29,1,0.0,0,0.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
36,1,1.0,0,0.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
40,1,1.0,0,0.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
26,1,1.0,0,1.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
34,1,1.0,0,1.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
35,1,1.0,0,2.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
25,0,1.0,0,2.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
70,0,1.0,0,0.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
38,1,1.0,0,0.0,https://www.bbc.co.uk/news/business-61027374,7,1,1,0,14,16,0.875
60,1,1.0,2,0.0,https://www.foxnews.com/us/us-navy-to-decommission-newest-warships,279,1,1,0,6,7,0.8571428571428571
28,1,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-60999431,87,1,1,0,6,7,0.8571428571428571
26,0,1.0,2,1.0,https://www.foxnews.com/us/gunshots-miami-beach-spring-break-injuries,213,1,1,0,6,7,0.8571428571428571
45,1,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60999431,87,1,1,0,6,7,0.8571428571428571
34,1,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-60999431,87,1,1,0,6,7,0.8571428571428571
22,0,1.0,0,3.0,https://www.bbc.co.uk/news/world-us-canada-60999431,87,1,1,0,6,7,0.8571428571428571
30,1,0.0,2,2.0,https://www.foxnews.com/us/gunshots-miami-beach-spring-break-injuries,213,0,1,0,6,7,0.8571428571428571
32,1,1.0,2,2.0,https://www.foxnews.com/us/gunshots-miami-beach-spring-break-injuries,213,1,1,0,6,7,0.8571428571428571
30,1,1.0,2,0.0,https://www.foxnews.com/us/gunshots-miami-beach-spring-break-injuries,213,1,1,0,6,7,0.8571428571428571
38,1,0.0,2,1.0,https://www.foxnews.com/us/gunshots-miami-beach-spring-break-injuries,213,1,1,0,6,7,0.8571428571428571
27,0,0.0,0,0.0,https://www.bbc.co.uk/news/business-60333565,3,1,1,0,6,7,0.8571428571428571
56,1,1.0,0,1.0,https://www.bbc.co.uk/news/business-60333565,3,1,1,0,6,7,0.8571428571428571
35,1,0.0,0,1.0,https://www.bbc.co.uk/news/business-60333565,3,0,1,0,6,7,0.8571428571428571
60,1,0.0,0,1.0,https://www.bbc.co.uk/news/business-60333565,3,1,1,0,6,7,0.8571428571428571
25,1,1.0,0,1.0,https://www.bbc.co.uk/news/business-60333565,3,1,1,0,6,7,0.8571428571428571
45,1,1.0,0,0.0,https://www.bbc.co.uk/news/business-60333565,3,1,1,0,6,7,0.8571428571428571
48,1,0.0,0,1.0,https://www.bbc.co.uk/news/business-60333565,3,1,1,0,6,7,0.8571428571428571
37,1,0.0,1,2.0,https://www.cnn.com/2022/04/11/world/far-near-sides-of-the-moon-difference-scn/index.html,172,1,1,0,6,7,0.8571428571428571
28,0,0.0,1,2.0,https://www.cnn.com/2022/04/11/world/far-near-sides-of-the-moon-difference-scn/index.html,172,1,1,0,6,7,0.8571428571428571
25,1,1.0,1,0.0,https://www.cnn.com/2022/04/11/world/far-near-sides-of-the-moon-difference-scn/index.html,172,1,1,0,6,7,0.8571428571428571
30,1,0.0,1,2.0,https://www.cnn.com/2022/04/11/world/far-near-sides-of-the-moon-difference-scn/index.html,172,0,1,0,6,7,0.8571428571428571
39,1,0.0,1,0.0,https://www.cnn.com/2022/04/11/world/far-near-sides-of-the-moon-difference-scn/index.html,172,1,1,0,6,7,0.8571428571428571
30,1,0.0,1,0.0,https://www.cnn.com/2022/04/11/world/far-near-sides-of-the-moon-difference-scn/index.html,172,1,1,0,6,7,0.8571428571428571
33,1,1.0,2,1.0,https://www.foxnews.com/us/gunshots-miami-beach-spring-break-injuries,213,1,1,0,6,7,0.8571428571428571
52,1,1.0,1,1.0,https://www.cnn.com/2022/04/10/business/gerber-baby-competition-trnd/index.html,155,1,1,0,6,7,0.8571428571428571
27,1,1.0,2,0.0,https://www.foxnews.com/us/maryland-senior-citizen-assaulted-suspects-attempted-car-jacking,227,1,1,0,6,7,0.8571428571428571
25,1,1.0,2,1.0,https://www.foxnews.com/us/gunshots-miami-beach-spring-break-injuries,213,0,1,0,6,7,0.8571428571428571
37,1,1.0,2,1.0,https://www.foxnews.com/us/maryland-senior-citizen-assaulted-suspects-attempted-car-jacking,227,1,1,0,6,7,0.8571428571428571
31,1,1.0,1,1.0,https://www.cnn.com/2022/04/10/business/gerber-baby-competition-trnd/index.html,155,1,1,0,6,7,0.8571428571428571
27,1,0.0,2,1.0,https://www.foxnews.com/us/maryland-senior-citizen-assaulted-suspects-attempted-car-jacking,227,1,1,0,6,7,0.8571428571428571
30,1,1.0,1,2.0,https://www.cnn.com/2022/04/10/business/gerber-baby-competition-trnd/index.html,155,1,1,0,6,7,0.8571428571428571
30,1,0.0,1,0.0,https://www.cnn.com/2022/04/10/business/gerber-baby-competition-trnd/index.html,155,1,1,0,6,7,0.8571428571428571
34,1,1.0,1,2.0,https://www.cnn.com/2022/04/10/business/gerber-baby-competition-trnd/index.html,155,1,1,0,6,7,0.8571428571428571
32,1,1.0,1,0.0,https://www.cnn.com/2022/04/10/business/gerber-baby-competition-trnd/index.html,155,1,1,0,6,7,0.8571428571428571
37,0,0.0,1,1.0,https://www.cnn.com/2022/04/10/business/gerber-baby-competition-trnd/index.html,155,1,1,0,6,7,0.8571428571428571
37,1,0.0,2,1.0,https://www.foxnews.com/us/us-navy-to-decommission-newest-warships,279,1,1,0,6,7,0.8571428571428571
35,1,1.0,2,1.0,https://www.foxnews.com/us/us-navy-to-decommission-newest-warships,279,1,1,0,6,7,0.8571428571428571
33,1,1.0,2,0.0,https://www.foxnews.com/us/us-navy-to-decommission-newest-warships,279,1,1,0,6,7,0.8571428571428571
33,1,1.0,2,0.0,https://www.foxnews.com/us/us-navy-to-decommission-newest-warships,279,1,1,0,6,7,0.8571428571428571
31,1,1.0,2,0.0,https://www.foxnews.com/us/us-navy-to-decommission-newest-warships,279,1,1,0,6,7,0.8571428571428571
21,0,1.0,2,2.0,https://www.foxnews.com/us/us-navy-to-decommission-newest-warships,279,1,1,0,6,7,0.8571428571428571
43,1,1.0,2,1.0,https://www.foxnews.com/us/maryland-senior-citizen-assaulted-suspects-attempted-car-jacking,227,1,1,0,6,7,0.8571428571428571
35,0,1.0,2,2.0,https://www.foxnews.com/us/maryland-senior-citizen-assaulted-suspects-attempted-car-jacking,227,1,1,0,6,7,0.8571428571428571
33,1,1.0,2,1.0,https://www.foxnews.com/us/maryland-senior-citizen-assaulted-suspects-attempted-car-jacking,227,1,1,0,6,7,0.8571428571428571
25,1,0.0,2,0.0,https://www.foxnews.com/us/maryland-senior-citizen-assaulted-suspects-attempted-car-jacking,227,1,1,0,6,7,0.8571428571428571
48,1,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-60999431,87,1,1,0,6,7,0.8571428571428571
25,1,0.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-60999431,87,1,1,0,6,7,0.8571428571428571
30,1,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-60999431,87,1,1,0,6,7,0.8571428571428571
51,1,0.0,1,0.0,https://www.cnn.com/2022/04/11/world/far-near-sides-of-the-moon-difference-scn/index.html,172,1,1,0,6,7,0.8571428571428571
27,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
30,1,1.0,1,0.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
34,1,0.0,1,0.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
47,1,0.0,1,0.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
65,0,0.0,1,1.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
39,1,1.0,1,2.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,0,1,0,11,13,0.8461538461538461
30,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
29,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
52,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
28,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,0,1,0,11,13,0.8461538461538461
68,1,0.0,1,1.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
52,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
30,0,0.0,1,0.0,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html,119,1,1,0,11,13,0.8461538461538461
42,1,1.0,1,2.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
28,1,0.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-61047565,106,1,1,0,5,6,0.8333333333333334
30,0,0.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-61047565,106,1,1,0,5,6,0.8333333333333334
26,1,0.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-61047565,106,1,1,0,5,6,0.8333333333333334
51,1,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-61018819,97,1,1,0,5,6,0.8333333333333334
30,1,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-61018819,97,0,1,0,5,6,0.8333333333333334
47,1,0.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-61047565,106,1,1,0,5,6,0.8333333333333334
30,1,0.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-61047565,106,1,1,0,5,6,0.8333333333333334
32,1,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-61047565,106,1,1,0,5,6,0.8333333333333334
25,1,0.0,1,2.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
43,1,0.0,1,0.0,https://www.cnn.com/2022/04/07/opinions/elon-musk-twitter-donald-trump-2024-zelizer/index.html,139,1,1,0,5,6,0.8333333333333334
40,1,1.0,1,2.0,https://www.cnn.com/2022/04/07/opinions/elon-musk-twitter-donald-trump-2024-zelizer/index.html,139,1,1,0,5,6,0.8333333333333334
41,1,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
39,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
64,0,0.0,1,3.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
55,1,0.0,1,2.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,0,1,0,10,12,0.8333333333333334
25,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
52,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,0,1,0,10,12,0.8333333333333334
24,1,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
39,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
67,1,0.0,1,0.0,https://www.cnn.com/2022/04/07/opinions/elon-musk-twitter-donald-trump-2024-zelizer/index.html,139,1,1,0,5,6,0.8333333333333334
42,0,1.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-61018819,97,1,1,0,5,6,0.8333333333333334
54,0,0.0,1,0.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
37,1,0.0,1,0.0,https://www.cnn.com/2022/04/07/opinions/elon-musk-twitter-donald-trump-2024-zelizer/index.html,139,1,1,0,5,6,0.8333333333333334
29,1,0.0,1,0.0,https://www.cnn.com/2022/04/07/opinions/elon-musk-twitter-donald-trump-2024-zelizer/index.html,139,1,1,0,5,6,0.8333333333333334
56,0,0.0,1,1.0,https://www.cnn.com/2022/04/07/opinions/elon-musk-twitter-donald-trump-2024-zelizer/index.html,139,1,1,0,5,6,0.8333333333333334
47,1,0.0,1,0.0,https://www.cnn.com/2022/03/20/politics/scotus-history-nominations-fights/index.html,125,1,1,0,10,12,0.8333333333333334
27,1,1.0,0,1.0,https://www.bbc.co.uk/news/world-us-canada-61018819,97,1,1,0,5,6,0.8333333333333334
66,1,0.0,0,2.0,https://www.bbc.co.uk/news/world-us-canada-61018819,97,1,1,0,5,6,0.8333333333333334
36,0,0.0,2,0.0,https://www.foxnews.com/us/feds-rearrest-louisville-suspect-blm-fund-attempt-mayoral-candidates-life,197,1,1,0,5,6,0.8333333333333334
31,1,0.0,2,1.0,https://www.foxnews.com/us/feds-rearrest-louisville-suspect-blm-fund-attempt-mayoral-candidates-life,197,1,1,0,5,6,0.8333333333333334
32,1,1.0,2,1.0,https://www.foxnews.com/us/feds-rearrest-louisville-suspect-blm-fund-attempt-mayoral-candidates-life,197,1,1,0,5,6,0.8333333333333334
22,1,1.0,2,1.0,https://www.foxnews.com/us/feds-rearrest-louisville-suspect-blm-fund-attempt-mayoral-candidates-life,197,1,1,0,5,6,0.8333333333333334
25,1,1.0,0,0.0,https://www.bbc.co.uk/news/world-us-canada-61018819,97,1,1,0,5,6,0.8333333333333334
25,1,0.0,2,1.0,https://www.foxnews.com/us/feds-rearrest-louisville-suspect-blm-fund-attempt-mayoral-candidates-life,197,1,1,0,5,6,0.8333333333333334
30,1,0.0,2,1.0,https://www.foxnews.com/us/feds-rearrest-louisville-suspect-blm-fund-attempt-mayoral-candidates-life,197,1,1,0,5,6,0.8333333333333334
32,1,0.0,1,0.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
26,1,0.0,1,2.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
53,0,0.0,1,3.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
34,1,1.0,1,0.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
41,0,0.0,1,2.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
35,0,0.0,1,1.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
56,1,0.0,1,2.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,0,1,0,9,11,0.8181818181818182
58,1,1.0,1,0.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
26,1,0.0,1,2.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
43,1,1.0,1,1.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
32,1,1.0,1,0.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,0,1,0,9,11,0.8181818181818182
31,1,0.0,1,1.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
26,1,0.0,1,0.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
32,1,0.0,1,3.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
25,1,0.0,1,0.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
31,1,1.0,1,0.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
45,1,0.0,1,1.0,https://www.cnn.com/2022/03/21/politics/ketanji-brown-jackson-confirmation-hearing-day-1/index.html,132,1,1,0,9,11,0.8181818181818182
32,1,1.0,1,1.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
24,1,0.0,1,1.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
35,1,0.0,1,0.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
30,0,0.0,1,1.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
47,1,1.0,1,0.0,https://www.cnn.com/2022/04/10/politics/liz-cheney-january-6-committee-cnntv/index.html,161,1,1,0,9,11,0.8181818181818182
66,0,0.0,2,1.0,https://www.foxnews.com/us/california-homeowner-beats-up-suspected-burglar-during-robbery,185,1,1,0,4,5,0.8
28,1,1.0,2,1.0,https://www.foxnews.com/us/california-homeowner-beats-up-suspected-burglar-during-robbery,185,1,1,0,4,5,0.8
29,1,1.0,2,0.0,https://www.foxnews.com/us/california-homeowner-beats-up-suspected-burglar-during-robbery,185,1,1,0,4,5,0.8
42,1,1.0,2,0.0,https://www.foxnews.com/us/california-homeowner-beats-up-suspected-burglar-during-robbery,185,1,1,0,4,5,0.8
59,0,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
23,1,1.0,1,2.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
54,0,0.0,2,1.0,https://www.foxnews.com/us/new-york-city-pedestrian-killed-nypd-van,239,1,1,0,4,5,0.8
44,1,1.0,2,0.0,https://www.foxnews.com/us/new-york-city-pedestrian-killed-nypd-van,239,1,1,0,4,5,0.8
41,1,1.0,2,0.0,https://www.foxnews.com/us/new-york-city-pedestrian-killed-nypd-van,239,1,1,0,4,5,0.8
54,1,1.0,2,1.0,https://www.foxnews.com/us/new-york-city-pedestrian-killed-nypd-van,239,1,1,0,4,5,0.8
60,1,0.0,2,1.0,https://www.foxnews.com/us/new-york-city-pedestrian-killed-nypd-van,239,1,1,0,4,5,0.8
33,1,1.0,2,1.0,https://www.foxnews.com/us/california-homeowner-beats-up-suspected-burglar-during-robbery,185,1,1,0,4,5,0.8
24,1,0.0,2,2.0,https://www.foxnews.com/us/ny-judge-dead-federal-agents-search-buffalo-home,244,1,1,0,4,5,0.8
36,1,0.0,2,1.0,https://www.foxnews.com/us/ny-judge-dead-federal-agents-search-buffalo-home,244,1,1,0,4,5,0.8
32,1,0.0,1,1.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
35,1,1.0,0,0.0,https://www.bbc.co.uk/news/uk-scotland-scotland-business-60780953,34,1,1,0,4,5,0.8
51,0,0.0,0,1.0,https://www.bbc.co.uk/news/uk-scotland-scotland-business-60780953,34,1,1,0,4,5,0.8
38,1,0.0,0,1.0,https://www.bbc.co.uk/news/uk-scotland-scotland-business-60780953,34,1,1,0,4,5,0.8
30,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
25,1,0.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
44,1,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
45,0,0.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,0,0,16,20,0.8
61,1,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
34,1,0.0,1,1.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
66,1,0.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
29,1,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
45,0,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
38,1,0.0,1,1.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
35,1,1.0,1,1.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
45,1,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
27,0,0.0,1,2.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
56,1,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
37,1,1.0,1,2.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
30,1,1.0,1,0.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,0,1,0,16,20,0.8
25,1,1.0,1,2.0,https://www.cnn.com/2022/03/20/politics/biden-administration-myanmar-military-genocide/index.html,123,1,1,0,16,20,0.8
40,1,0.0,2,1.0,https://www.foxnews.com/us/ny-judge-dead-federal-agents-search-buffalo-home,244,1,1,0,4,5,0.8
32,1,0.0,0,1.0,https://www.bbc.co.uk/news/uk-scotland-scotland-business-60780953,34,1,1,0,4,5,0.8
